person,personLabels,birthDates,birthPlaceLabels,deathDates,deathPlaceLabels,occupationLabels
http://www.wikidata.org/entity/Q21502378,Frans Ferdinand van der Werf,1903-11-29T00:00:00Z,Frans Ferdinand van der Werf,1984-11-01T00:00:00Z,Velp,photographer
http://www.wikidata.org/entity/Q21993329,Willem Hendrik Dikkenberg,1872-03-30T00:00:00Z,Willem Hendrik Dikkenberg,1946-09-16T00:00:00Z,Haarlem,photographer
http://www.wikidata.org/entity/Q21993332,Anton Cornelis Thomann,1873-01-01T00:00:00Z<|>1874-02-09T00:00:00Z,Anton Cornelis Thomann,1946-05-20T00:00:00Z,,photographer
http://www.wikidata.org/entity/Q21993333,Berend Zweers,1872-09-08T00:00:00Z,Berend Zweers,1946-02-21T00:00:00Z,Haarlem,photographer
http://www.wikidata.org/entity/Q22041546,Wouter van Gool,1911-09-19T00:00:00Z,Wouter van Gool,1990-01-01T00:00:00Z,,photographer
http://www.wikidata.org/entity/Q22115159,Bernardus Bruining,1834-06-08T00:00:00Z,Bernardus Bruining,1900-02-10T00:00:00Z,Renkum,photographer
http://www.wikidata.org/entity/Q22226807,Henk van der Horst,1912-08-22T00:00:00Z,Henk van der Horst,1942-11-26T00:00:00Z,Rogoznica,photographer
http://www.wikidata.org/entity/Q22236587,Willem Buijs,1937-05-04T00:00:00Z,Willem Buijs,2007-03-10T00:00:00Z,Middelburg,photographer
http://www.wikidata.org/entity/Q22668915,Jan Wendel Gerstenhauer Zimmerman,1816-01-31T00:00:00Z,Jan Wendel Gerstenhauer Zimmerman,1887-09-24T00:00:00Z,Rotterdam,photographer
http://www.wikidata.org/entity/Q22668930,Mark Kolthoff,1901-01-21T00:00:00Z,Mark Kolthoff,1993-02-25T00:00:00Z,Laren,photographer
http://www.wikidata.org/entity/Q22806909,Lambertus van den Wildenbergh,1803-12-20T00:00:00Z,Lambertus van den Wildenbergh,1898-01-01T00:00:00Z<|>1899-01-01T00:00:00Z,Antwerp,photographer
http://www.wikidata.org/entity/Q22937171,Krijn Giezen,1939-10-08T00:00:00Z,Krijn Giezen,2011-01-30T00:00:00Z,Caen,photographer
http://www.wikidata.org/entity/Q24188893,Abraham Adrianus Vermeulen,1817-10-13T00:00:00Z,Abraham Adrianus Vermeulen,1890-05-30T00:00:00Z,Amsterdam,photographer
http://www.wikidata.org/entity/Q24249646,Jan Willem Wentzel,1855-04-14T00:00:00Z,Jan Willem Wentzel,1930-02-28T00:00:00Z,Amersfoort,photographer
http://www.wikidata.org/entity/Q24529693,François Carlebur,1821-10-09T00:00:00Z,François Carlebur,1893-04-13T00:00:00Z,Dordrecht,photographer
http://www.wikidata.org/entity/Q24716999,Anna Clasina Leijer,1860-08-11T00:00:00Z,Anna Clasina Leijer,1916-09-28T00:00:00Z,Den Helder,photographer
http://www.wikidata.org/entity/Q24736010,Fred Brommet,1924-01-01T00:00:00Z,Fred Brommet,2008-02-27T00:00:00Z,Amsterdam,photographer
http://www.wikidata.org/entity/Q24736595,Kors van Bennekom,1933-07-13T00:00:00Z,Kors van Bennekom,2016-10-04T00:00:00Z,Amsterdam,photographer
http://www.wikidata.org/entity/Q26243081,Henricus Jacobus Tollens,1864-06-13T00:00:00Z,Henricus Jacobus Tollens,1936-07-29T00:00:00Z,Hillegersberg,photographer
http://www.wikidata.org/entity/Q15126783,Benjamin Merkelbach,1901-10-10T00:00:00Z,Benjamin Merkelbach,1961-10-18T00:00:00Z,Amsterdam,architect
http://www.wikidata.org/entity/Q15132996,Romke de Vries,1908-07-07T00:00:00Z,Romke de Vries,1997-06-25T00:00:00Z,The Hague,architect
http://www.wikidata.org/entity/Q15160674,Ferdinand Jantzen,1895-06-29T00:00:00Z,Ferdinand Jantzen,1987-08-25T00:00:00Z,Ede,architect
http://www.wikidata.org/entity/Q16064771,Johannes Sluijmer,1894-09-11T00:00:00Z,Johannes Sluijmer,1979-04-06T00:00:00Z,Enschede,architect
http://www.wikidata.org/entity/Q16069298,Gerrit Kroon,1909-10-02T00:00:00Z,Gerrit Kroon,1945-05-02T00:00:00Z,Neuengamme concentration camp,architect
http://www.wikidata.org/entity/Q16481531,D.B. Logemann,1872-01-07T00:00:00Z,D.B. Logemann,1964-06-25T00:00:00Z,Katwijk,architect
http://www.wikidata.org/entity/Q16831753,Henri Tino Zwiers,1900-02-10T00:00:00Z,Henri Tino Zwiers,1992-06-02T00:00:00Z,,architect
http://www.wikidata.org/entity/Q16977536,Hendrikus Cornelis Marie van Beers,1890-07-17T00:00:00Z,Hendrikus Cornelis Marie van Beers,1964-01-02T00:00:00Z,Zeist,architect
http://www.wikidata.org/entity/Q17300180,Gerard te Riele,1833-01-01T00:00:00Z,Gerard te Riele,1911-01-01T00:00:00Z,Deventer,architect
http://www.wikidata.org/entity/Q17300242,Antonius Vosman,1896-05-19T00:00:00Z,Antonius Vosman,1967-08-09T00:00:00Z,Schalkhaar,architect
http://www.wikidata.org/entity/Q17317992,Abel Antoon Kok,1881-05-23T00:00:00Z,Abel Antoon Kok,1951-04-15T00:00:00Z,Amstelhoek,architect
http://www.wikidata.org/entity/Q17335072,Dick Slebos,1923-06-22T00:00:00Z,Dick Slebos,2001-03-10T00:00:00Z,,architect
http://www.wikidata.org/entity/Q17343011,Jacob de Gheyn III,1596-01-01T00:00:00Z,Jacob de Gheyn III,1641-06-04T00:00:00Z<|>1641-06-05T00:00:00Z,Utrecht,architect
http://www.wikidata.org/entity/Q17351268,Willem Bijlefeld,1894-02-13T00:00:00Z,Willem Bijlefeld,1961-10-21T00:00:00Z,Groningen,architect
http://www.wikidata.org/entity/Q17351424,Adriaan Moen,1879-07-10T00:00:00Z,Adriaan Moen,1950-01-02T00:00:00Z,Amsterdam,architect
http://www.wikidata.org/entity/Q17351437,Hugo Anthonius van Oerle,1905-03-08T00:00:00Z,Hugo Anthonius van Oerle,1994-12-09T00:00:00Z,Leiden,architect
http://www.wikidata.org/entity/Q17351479,Elie Saraber,1808-08-04T00:00:00Z,Elie Saraber,1878-01-19T00:00:00Z,The Hague,architect
http://www.wikidata.org/entity/Q17351534,Piet de Vries,1897-02-15T00:00:00Z,Piet de Vries,1992-08-14T00:00:00Z,Bergen,architect
http://www.wikidata.org/entity/Q17428180,Eugène Frische,1850-01-01T00:00:00Z,Eugène Frische,1919-01-01T00:00:00Z,Leuven,architect
http://www.wikidata.org/entity/Q17428301,Hendrik Egberts Hoegsma,1850-07-05T00:00:00Z,Hendrik Egberts Hoegsma,1932-08-24T00:00:00Z,The Hague,architect
http://www.wikidata.org/entity/Q18392515,Peter J. Williamson,1823-04-20T00:00:00Z,Peter J. Williamson,1907-02-15T00:00:00Z,Nashville,architect
http://www.wikidata.org/entity/Q18516552,Hendrik Springer,1805-03-17T00:00:00Z,Hendrik Springer,1867-10-16T00:00:00Z,Amsterdam,architect
http://www.wikidata.org/entity/Q18516676,Johannes Christophorus Otto Camman,1873-08-13T00:00:00Z,Johannes Christophorus Otto Camman,1952-06-10T00:00:00Z,Bussum,architect
http://www.wikidata.org/entity/Q18516776,Petrus Johannes Wilhelmus Jacobus van der Burgh,1877-03-29T00:00:00Z,Petrus Johannes Wilhelmus Jacobus van der Burgh,1926-12-08T00:00:00Z,,architect
http://www.wikidata.org/entity/Q18516809,Samuel de Clercq,1876-05-22T00:00:00Z,Samuel de Clercq,1962-03-19T00:00:00Z,The Hague,architect
http://www.wikidata.org/entity/Q18516831,Wilhelmus Jacobus Johannes Offenberg,1813-03-26T00:00:00Z,Wilhelmus Jacobus Johannes Offenberg,1873-05-04T00:00:00Z,Amsterdam,architect
http://www.wikidata.org/entity/Q23682350,Leon van den Eijkel,1940-01-01T00:00:00Z,Leon van den Eijkel,2021-04-15T00:00:00Z,Auckland,photographer
http://www.wikidata.org/entity/Q24073680,Ton van Summeren,1953-03-24T00:00:00Z,Ton van Summeren,2017-05-29T00:00:00Z,Amsterdam,photographer
http://www.wikidata.org/entity/Q25620079,Abraham Doorgeest,1889-08-09T00:00:00Z,Abraham Doorgeest,1982-04-17T00:00:00Z,Amsterdam,photographer
http://www.wikidata.org/entity/Q25640078,Eddy Franquinet,1896-01-06T00:00:00Z,Eddy Franquinet,1974-11-17T00:00:00Z,Maastricht,photographer
http://www.wikidata.org/entity/Q25840966,Christiaan Marcussen,1822-05-07T00:00:00Z,Christiaan Marcussen,1878-11-19T00:00:00Z,Utrecht,photographer
http://www.wikidata.org/entity/Q26255966,Gon Buurman,1939-08-12T00:00:00Z,Gon Buurman,2023-07-28T00:00:00Z,Amsterdam,photographer
http://www.wikidata.org/entity/Q26719525,Louis Frequin,1914-07-29T00:00:00Z,Louis Frequin,1998-10-13T00:00:00Z,Berg en Dal,photographer
http://www.wikidata.org/entity/Q27048567,Steef Zoetmulder,1911-09-10T00:00:00Z,Steef Zoetmulder,2004-04-09T00:00:00Z<|>2004-09-04T00:00:00Z,Rotterdam,photographer
http://www.wikidata.org/entity/Q27050329,Johannes Hermanus van der Heyden,1825-09-02T00:00:00Z,Johannes Hermanus van der Heyden,1907-06-01T00:00:00Z,Dordrecht,photographer
http://www.wikidata.org/entity/Q27067943,Hermanus Siderius,1819-06-25T00:00:00Z,Hermanus Siderius,1892-06-22T00:00:00Z,Arnhem,photographer
http://www.wikidata.org/entity/Q27080266,Sef Peeters,1947-09-02T00:00:00Z,Sef Peeters,2019-08-06T00:00:00Z,Breda,photographer
http://www.wikidata.org/entity/Q27306810,Cornelis Gips,1829-12-06T00:00:00Z,Cornelis Gips,1892-05-27T00:00:00Z,Schiedam,photographer
http://www.wikidata.org/entity/Q27496157,Douwe Jan Bakker,1943-07-27T00:00:00Z,Douwe Jan Bakker,1997-09-07T00:00:00Z,Haarlem,photographer
http://www.wikidata.org/entity/Q27503102,Gerardus Antonius Josephus Brenta,1807-04-01T00:00:00Z,Gerardus Antonius Josephus Brenta,1853-05-17T00:00:00Z,Maastricht,photographer
http://www.wikidata.org/entity/Q27503140,Frederik Carel de Graaff,1819-07-17T00:00:00Z,Frederik Carel de Graaff,1897-07-20T00:00:00Z,Amsterdam,photographer
http://www.wikidata.org/entity/Q27503377,G.H. Nollen,1830-03-06T00:00:00Z,G.H. Nollen,1901-04-01T00:00:00Z,,photographer
http://www.wikidata.org/entity/Q27503977,Hendrik Gerbens de Boer,1800-01-28T00:00:00Z,Hendrik Gerbens de Boer,1865-01-01T00:00:00Z,,photographer
http://www.wikidata.org/entity/Q27504276,Helene Goude,1868-12-09T00:00:00Z,Helene Goude,1951-07-23T00:00:00Z,Doorn,photographer
http://www.wikidata.org/entity/Q27507720,J.H. Kramer,1846-05-04T00:00:00Z,J.H. Kramer,1901-08-19T00:00:00Z,Utrecht,photographer
http://www.wikidata.org/entity/Q27508336,Abraham Uytenbogaart,1803-10-23T00:00:00Z,Abraham Uytenbogaart,1865-02-18T00:00:00Z,Utrecht,photographer<|>architect
http://www.wikidata.org/entity/Q27508387,Pieter Schmidt,1832-02-21T00:00:00Z,Pieter Schmidt,1895-04-04T00:00:00Z,Dordrecht,photographer
http://www.wikidata.org/entity/Q27508551,Willem Frederik Vinkenbos,1831-07-17T00:00:00Z,Willem Frederik Vinkenbos,1896-07-26T00:00:00Z,The Hague,photographer
http://www.wikidata.org/entity/Q27864240,Jan Rudolph Tutein Nolthenius,1857-11-25T00:00:00Z,Jan Rudolph Tutein Nolthenius,1946-01-14T00:00:00Z,Amersfoort,photographer
http://www.wikidata.org/entity/Q27894111,Eduard Sanders,1886-07-27T00:00:00Z,Eduard Sanders,1942-08-24T00:00:00Z,Warsaw,photographer
http://www.wikidata.org/entity/Q27988530,Hendrik Coenraad de Graaff,1853-01-07T00:00:00Z,Hendrik Coenraad de Graaff,1932-01-01T00:00:00Z,Haarlem,photographer
http://www.wikidata.org/entity/Q28151206,Gustaaf Oosterhuis,1858-04-23T00:00:00Z,Gustaaf Oosterhuis,1938-08-03T00:00:00Z,Amstelveen,photographer
http://www.wikidata.org/entity/Q28177105,Lambertus Johannes Bruna,1822-12-20T00:00:00Z,Lambertus Johannes Bruna,1906-06-03T00:00:00Z,Enschede,photographer
http://www.wikidata.org/entity/Q28681518,Madeleine Berkhemer,1973-08-25T00:00:00Z,Madeleine Berkhemer,2019-09-17T00:00:00Z,Rotterdam,photographer
http://www.wikidata.org/entity/Q28724424,Pieter Schuyt,1884-02-25T00:00:00Z,Pieter Schuyt,1980-12-31T00:00:00Z,Almkerk,photographer
http://www.wikidata.org/entity/Q28839257,Steye Raviez,1942-03-28T00:00:00Z,Steye Raviez,2017-02-20T00:00:00Z,Amsterdam,photographer
http://www.wikidata.org/entity/Q28919973,Herman Kleibrink,1910-06-21T00:00:00Z,Herman Kleibrink,1991-08-26T00:00:00Z,Zoeterwoude,photographer
http://www.wikidata.org/entity/Q28942422,Gerard Lemmens,1938-08-19T00:00:00Z,Gerard Lemmens,2021-04-11T00:00:00Z,Nijmegen,photographer
http://www.wikidata.org/entity/Q17496639,Bartholomeus Ziesenis,1762-06-05T00:00:00Z,Bartholomeus Ziesenis,1820-05-01T00:00:00Z,The Hague,architect
http://www.wikidata.org/entity/Q17504933,B.J.K. Cramer,1890-03-04T00:00:00Z,B.J.K. Cramer,1978-01-01T00:00:00Z,,architect
http://www.wikidata.org/entity/Q17697924,Joost Margry,1922-05-09T00:00:00Z,Joost Margry,2015-11-26T00:00:00Z,Breda,architect
http://www.wikidata.org/entity/Q17747487,Jo Limburg,1864-12-12T00:00:00Z,Jo Limburg,1945-03-03T00:00:00Z,The Hague,architect
http://www.wikidata.org/entity/Q18002274,Herman Knijtijzer,1914-06-06T00:00:00Z,Herman Knijtijzer,1994-08-27T00:00:00Z,Amsterdam,architect
http://www.wikidata.org/entity/Q18027498,Karel Hendrik van Brederode,1827-12-11T00:00:00Z,Karel Hendrik van Brederode,1897-09-19T00:00:00Z,Deventer,architect
http://www.wikidata.org/entity/Q18093006,Gerrit Feenstra,1890-04-12T00:00:00Z,Gerrit Feenstra,1985-07-08T00:00:00Z,Arnhem,architect
http://www.wikidata.org/entity/Q18093249,Sikke Sibes Koldijk,1861-07-27T00:00:00Z,Sikke Sibes Koldijk,1927-03-06T00:00:00Z,Leeuwarden,architect
http://www.wikidata.org/entity/Q18093309,Doeke Meintema,1877-05-20T00:00:00Z,Doeke Meintema,1935-01-14T00:00:00Z,Leeuwarden,architect
http://www.wikidata.org/entity/Q18120068,Rinze Wibbelink,1861-01-02T00:00:00Z,Rinze Wibbelink,1920-12-08T00:00:00Z,Drachten,architect
http://www.wikidata.org/entity/Q18169536,Joseph de Lange,1883-04-18T00:00:00Z,Joseph de Lange,1948-01-28T00:00:00Z,Antwerp,architect
http://www.wikidata.org/entity/Q18194686,Gustav Cornelis Bremer,1880-07-07T00:00:00Z,Gustav Cornelis Bremer,1949-08-14T00:00:00Z,Arnhem,architect
http://www.wikidata.org/entity/Q18225070,Jan Hessel de Groot,1864-10-29T00:00:00Z,Jan Hessel de Groot,1916-03-16T00:00:00Z,Amsterdam,architect
http://www.wikidata.org/entity/Q18575538,Abraham Elzas,1907-01-01T00:00:00Z<|>1908-09-14T00:00:00Z,Abraham Elzas,1995-09-05T00:00:00Z,Amsterdam,architect
http://www.wikidata.org/entity/Q18586352,Willem Bijlard,1875-04-06T00:00:00Z,Willem Bijlard,1940-08-10T00:00:00Z,Nijmegen,architect
http://www.wikidata.org/entity/Q18600010,Hendrik Willem Marius Hupkes,1920-07-15T00:00:00Z,Hendrik Willem Marius Hupkes,2014-10-27T00:00:00Z,Maastricht,architect
http://www.wikidata.org/entity/Q18655434,Jacob Willem Hubert Berden,1861-02-16T00:00:00Z,Jacob Willem Hubert Berden,1940-03-28T00:00:00Z,Amsterdam,architect
http://www.wikidata.org/entity/Q18655459,Arjen Goodijk,1886-10-19T00:00:00Z,Arjen Goodijk,1952-12-02T00:00:00Z,Sneek,architect
http://www.wikidata.org/entity/Q18663524,Willem Anthonie Froger,1812-05-24T00:00:00Z,Willem Anthonie Froger,1883-01-17T00:00:00Z,,architect
http://www.wikidata.org/entity/Q18763316,Karel Lodewijk Croonen,1877-12-15T00:00:00Z,Karel Lodewijk Croonen,1930-01-11T00:00:00Z,Oldenzaal,architect
http://www.wikidata.org/entity/Q19329876,Salomon van der Paauw,1794-06-10T00:00:00Z,Salomon van der Paauw,1869-03-20T00:00:00Z,Leiden,architect
http://www.wikidata.org/entity/Q19520890,Jacobus Petrus Dessing,1880-07-15T00:00:00Z,Jacobus Petrus Dessing,1966-08-29T00:00:00Z,Gouda,architect
http://www.wikidata.org/entity/Q19574358,Leon Waterman,1912-01-07T00:00:00Z,Leon Waterman,1988-09-01T00:00:00Z,London,architect
http://www.wikidata.org/entity/Q19841153,"Maximilien van Hangest-Genlis, dit d’Yvoy",1621-06-14T00:00:00Z,"Maximilien van Hangest-Genlis, dit d’Yvoy",1686-01-01T00:00:00Z<|>1686-12-14T00:00:00Z,,architect
http://www.wikidata.org/entity/Q19847469,Henri Delsing,1845-07-11T00:00:00Z,Henri Delsing,1906-08-04T00:00:00Z,Roermond,architect
http://www.wikidata.org/entity/Q26925182,Thijs van Kimmenade,1946-01-03T00:00:00Z,Thijs van Kimmenade,2023-01-01T00:00:00Z,,photographer
http://www.wikidata.org/entity/Q26936713,Emmanuel Adrianus Henricus van der Ven,1821-06-23T00:00:00Z,Emmanuel Adrianus Henricus van der Ven,1883-09-09T00:00:00Z,'s-Hertogenbosch,photographer
http://www.wikidata.org/entity/Q26936718,Antonius Godefridus Schull,1819-08-24T00:00:00Z,Antonius Godefridus Schull,1896-03-09T00:00:00Z,'s-Hertogenbosch,photographer
http://www.wikidata.org/entity/Q26936813,Theo van Delft,1883-08-21T00:00:00Z,Theo van Delft,1967-07-11T00:00:00Z,Waalwijk,photographer
http://www.wikidata.org/entity/Q29019705,Visser van Weeren,1857-11-18T00:00:00Z,Visser van Weeren,1936-11-07T00:00:00Z,Stapleton International Airport<|>The Hague,photographer
http://www.wikidata.org/entity/Q29020972,Martinus Kosters,1872-08-21T00:00:00Z,Martinus Kosters,1951-11-09T00:00:00Z,Baarn,photographer
http://www.wikidata.org/entity/Q29046719,Joop Colson,1901-01-01T00:00:00Z,Joop Colson,1966-01-01T00:00:00Z,Baarn,photographer
http://www.wikidata.org/entity/Q29115627,Jan Ebbenhorst,1812-12-08T00:00:00Z,Jan Ebbenhorst,1883-01-11T00:00:00Z,Soest,photographer
http://www.wikidata.org/entity/Q29221484,Eddy Posthuma de Boer,1931-05-30T00:00:00Z,Eddy Posthuma de Boer,2021-07-25T00:00:00Z,Amsterdam,photographer
http://www.wikidata.org/entity/Q29221940,Willem Poelstra,1956-01-01T00:00:00Z,Willem Poelstra,2018-10-13T00:00:00Z,Amsterdam,photographer
http://www.wikidata.org/entity/Q29223679,Joep Lennarts,1958-02-02T00:00:00Z,Joep Lennarts,2011-02-25T00:00:00Z,,photographer
http://www.wikidata.org/entity/Q29388151,Rob Schröder,1950-01-01T00:00:00Z,Rob Schröder,2024-07-06T00:00:00Z,,photographer
http://www.wikidata.org/entity/Q29404895,Ben Merk,1924-06-30T00:00:00Z,Ben Merk,2009-02-27T00:00:00Z,Zaandam,photographer
http://www.wikidata.org/entity/Q29404908,Guus de Jong,1934-06-16T00:00:00Z,Guus de Jong,2015-01-01T00:00:00Z,,photographer
http://www.wikidata.org/entity/Q29404912,Joop Dorst,1947-01-01T00:00:00Z,Joop Dorst,2009-07-21T00:00:00Z,,photographer
http://www.wikidata.org/entity/Q29404922,Piet Magielsen,1912-09-25T00:00:00Z,Piet Magielsen,1993-12-10T00:00:00Z,,photographer
http://www.wikidata.org/entity/Q29404931,Wubbo de Jong,1946-05-25T00:00:00Z,Wubbo de Jong,2002-07-28T00:00:00Z,,photographer
http://www.wikidata.org/entity/Q29405009,Co Zeijlemaker,1907-03-16T00:00:00Z,Co Zeijlemaker,1964-11-16T00:00:00Z,Amsterdam,photographer
http://www.wikidata.org/entity/Q29432888,Ad Windig,1912-11-08T00:00:00Z,Ad Windig,1996-03-09T00:00:00Z,Callantsoog<|>Amsterdam,photographer
http://www.wikidata.org/entity/Q29436076,Cornelis Johannes Lodewicus Vermeulen,1861-11-18T00:00:00Z,Cornelis Johannes Lodewicus Vermeulen,1936-01-05T00:00:00Z,Hilversum,photographer
http://www.wikidata.org/entity/Q29436226,Paul Beckman,1946-05-14T00:00:00Z,Paul Beckman,2000-09-25T00:00:00Z,Rotterdam,photographer
http://www.wikidata.org/entity/Q30087386,Geert Jan van Rooij,1928-01-30T00:00:00Z,Geert Jan van Rooij,2010-04-24T00:00:00Z,Turnhout,photographer
http://www.wikidata.org/entity/Q30131076,Eduard van Delden,1850-06-27T00:00:00Z,Eduard van Delden,1935-07-24T00:00:00Z,Cieplice Śląskie-Zdrój,photographer
http://www.wikidata.org/entity/Q30348477,Dolf Toussaint,1924-12-15T00:00:00Z,Dolf Toussaint,2017-06-13T00:00:00Z,,photographer
http://www.wikidata.org/entity/Q41882280,Jos Polak,1918-10-08T00:00:00Z,Jos Polak,2008-01-01T00:00:00Z,,photographer
http://www.wikidata.org/entity/Q18954427,Judith Ledeboer,1901-09-08T00:00:00Z,Judith Ledeboer,1990-12-24T00:00:00Z,Hambledon,architect
http://www.wikidata.org/entity/Q19688277,J.A. Lelieveldt,1900-04-15T00:00:00Z,J.A. Lelieveldt,1970-03-17T00:00:00Z,Rotterdam,architect
http://www.wikidata.org/entity/Q19754950,Ella Henriëtte Tamminga,1896-12-14T00:00:00Z,Ella Henriëtte Tamminga,1983-09-17T00:00:00Z,Bussum,architect
http://www.wikidata.org/entity/Q19898891,H.H.J. Lelieveldt,1928-05-12T00:00:00Z,H.H.J. Lelieveldt,2014-07-07T00:00:00Z,,architect
http://www.wikidata.org/entity/Q19946164,Susan Hendrik van Sitteren,1904-11-04T00:00:00Z,Susan Hendrik van Sitteren,1968-01-01T00:00:00Z,,architect
http://www.wikidata.org/entity/Q20604134,Hylke de Boer,1918-07-07T00:00:00Z,Hylke de Boer,1984-04-19T00:00:00Z,Leeuwarden,architect
http://www.wikidata.org/entity/Q20753164,Hendrik Viervant,1718-01-04T00:00:00Z,Hendrik Viervant,1775-02-28T00:00:00Z,Arnhem,architect
http://www.wikidata.org/entity/Q20847047,Nicolaas Plomp,1782-01-01T00:00:00Z,Nicolaas Plomp,1852-08-11T00:00:00Z,Kampen,architect
http://www.wikidata.org/entity/Q20856151,Edo Spier,1926-05-26T00:00:00Z,Edo Spier,2022-09-06T00:00:00Z,Amsterdam,architect
http://www.wikidata.org/entity/Q20857319,Evert Kraaijvanger,1899-07-14T00:00:00Z,Evert Kraaijvanger,1978-02-09T00:00:00Z,Rotterdam,architect
http://www.wikidata.org/entity/Q20857381,Nic Tummers,1928-02-05T00:00:00Z,Nic Tummers,2020-04-24T00:00:00Z,,architect
http://www.wikidata.org/entity/Q20963463,Gerardus Diehl,1882-01-25T00:00:00Z,Gerardus Diehl,1938-06-28T00:00:00Z,Delft,architect
http://www.wikidata.org/entity/Q20971851,Joost Boks,1904-12-30T00:00:00Z,Joost Boks,1986-12-25T00:00:00Z,Rotterdam,architect
http://www.wikidata.org/entity/Q20972674,A.J. van der Steur,1895-09-21T00:00:00Z,A.J. van der Steur,1963-04-17T00:00:00Z,Amsterdam,architect
http://www.wikidata.org/entity/Q20978359,Philip Bolt,1894-07-30T00:00:00Z,Philip Bolt,1981-05-27T00:00:00Z,,architect
http://www.wikidata.org/entity/Q20978361,Jan Brouwer,1916-07-04T00:00:00Z,Jan Brouwer,1976-04-14T00:00:00Z,Aerdenhout,architect
http://www.wikidata.org/entity/Q20978381,Hans Hagenbeek,1942-04-11T00:00:00Z,Hans Hagenbeek,2021-05-02T00:00:00Z,,architect
http://www.wikidata.org/entity/Q20978407,Bart Linssen,1915-07-29T00:00:00Z,Bart Linssen,1971-05-11T00:00:00Z,Leerdam,architect
http://www.wikidata.org/entity/Q20983177,Jos Bekkers,1892-02-08T00:00:00Z,Jos Bekkers,1945-01-21T00:00:00Z,Buchenwald concentration camp,architect
http://www.wikidata.org/entity/Q21043218,Dirk Sterenberg,1921-07-15T00:00:00Z,Dirk Sterenberg,1996-12-23T00:00:00Z,Hoorn,architect
http://www.wikidata.org/entity/Q21081050,Teus van Hoogevest,1915-03-16T00:00:00Z,Teus van Hoogevest,2005-01-03T00:00:00Z,Amersfoort,architect
http://www.wikidata.org/entity/Q21081049,Gijs van Hoogevest,1887-03-24T00:00:00Z,Gijs van Hoogevest,1968-09-21T00:00:00Z,Ermelo,architect
http://www.wikidata.org/entity/Q21115451,Hubertus Adrianus Pothoven,1883-03-25T00:00:00Z,Hubertus Adrianus Pothoven,1970-03-19T00:00:00Z,Amersfoort,architect
